timestamp,symbol,candle_time,direction,decision,score_pct,model,blockers,close_5m,ema_5m,rsi_5m,roc_5m,rvol,rvol_required,vwap_session,vwap_weekly,supertrend,st_direction,close_15m,ema_15m,rsi_15m,roc_15m,adx_15m,bull_direction_ok,bear_direction_ok,vwap_bull,vwap_bear,breakout_bull,breakout_bear,trend_continuation_bull,trend_continuation_bear
2026-08-27T09:20:03,BEL,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,BREAKOUT_CONTINUATION,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,409.35,409.0498,54.7,0.061,8.256,1.2,409.4333,408.9775,409.4895,BEAR,408.55,409.1599,42.76,-0.122,9.61,False,False,False,False,True,False,False,False
2026-08-27T09:20:04,TATACONSUM,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ABOVE_WVWAP|RVOL|ENTRY_TRIGGER,1045.3,1044.6224,52.3,0.144,0.815,1.2,1044.9,1051.0228,1041.1564,BULL,1047.8,1046.3612,51.55,0.258,21.47,False,False,False,False,False,False,False,False
2026-08-27T09:20:04,BAJAJ-AUTO,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,11763.0,11776.6597,42.22,-0.339,3.854,1.2,11775.0,11800.9152,11804.4409,BEAR,11750.0,11790.8367,39.55,-0.077,19.73,False,True,False,False,False,False,False,False
2026-08-27T09:20:05,NESTLEIND,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,1462.1,1455.4635,70.19,0.564,6.299,1.2,1459.5333,1463.7032,1450.4231,BULL,1457.0,1456.7383,48.45,0.179,15.83,True,False,False,False,False,False,False,False
2026-08-27T09:20:05,BAJFINANCE,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BULL,1102.9,1089.2708,84.24,1.416,16.556,1.2,1099.9667,1085.1657,1086.404,BULL,1088.0,1087.0796,54.49,-0.092,24.83,True,False,False,False,True,False,False,False
2026-08-27T09:20:06,HINDALCO,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BEAR,1049.3,1053.0566,42.09,-0.2,2.844,1.2,1052.9167,1050.5014,1060.5892,BEAR,1058.0,1050.3562,73.0,1.263,31.29,False,True,False,False,False,True,False,False
2026-08-27T09:20:06,NTPC,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BEAR,333.75,336.325,13.58,-0.788,7.125,1.2,334.4,338.9492,337.0102,BEAR,336.5,337.3542,40.24,-0.37,19.02,False,True,False,False,False,True,False,False
2026-08-27T09:20:07,HDFCLIFE,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,553.5,558.6267,17.34,-1.214,1.786,1.2,554.5333,554.7312,559.3521,BEAR,555.8,557.8963,45.0,-0.803,34.23,False,True,False,False,False,False,False,False
2026-08-27T09:20:07,SBILIFE,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,BELOW_WVWAP|ENTRY_TRIGGER,1773.3,1774.427,45.08,-0.096,2.323,1.2,1773.8,1768.039,1778.0591,BEAR,1772.7,1774.4646,48.48,-0.365,23.16,False,False,False,False,False,False,False,False
2026-08-27T09:20:08,HINDUNILVR,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,2021.4,2024.6533,34.65,-0.193,2.71,1.2,2022.5,2023.2731,2028.4702,BEAR,2025.0,2027.3766,44.39,-0.246,18.46,False,True,False,False,False,False,False,False
2026-08-27T09:20:08,MARUTI,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,13530.0,13564.7577,32.14,-0.39,1.759,1.2,13539.0,13563.2923,13567.7463,BEAR,13560.0,13593.1895,40.1,-0.382,19.25,False,True,False,False,False,False,False,False
2026-08-27T09:20:09,ITC,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,270.8,271.1396,39.71,-0.221,1.658,1.2,270.5167,270.1281,271.6461,BEAR,271.15,271.213,50.7,-0.018,21.21,False,True,False,False,False,False,False,False
2026-08-27T09:20:09,TMPV,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,315.15,315.1607,49.65,0.0,4.5,1.2,315.7,314.2656,316.509,BEAR,315.0,315.0385,50.78,-0.174,21.44,False,False,False,False,False,False,False,False
2026-08-27T09:20:10,ADANIPORTS,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,,ENTRY_TRIGGER,1698.0,1697.0651,54.64,0.153,2.29,1.2,1699.7,1690.7653,1690.3632,BULL,1696.8,1695.3736,54.08,0.148,26.43,False,False,False,False,False,False,False,False
2026-08-27T09:20:11,DRREDDY,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,BREAKOUT_CONTINUATION,MACRO_BEAR|RVOL,1183.6,1188.7149,32.16,-0.663,0.93,1.2,1185.1667,1186.6929,1193.2349,BEAR,1185.0,1187.8819,44.7,0.161,14.14,False,True,False,False,False,True,False,False
2026-08-27T09:20:11,WIPRO,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,ST_BEAR|ENTRY_TRIGGER,177.92,177.5766,59.26,0.327,2.412,1.2,177.9733,179.9657,177.2207,BULL,177.55,178.0639,38.76,-0.393,33.15,True,False,False,False,False,False,False,False
2026-08-27T09:20:12,ONGC,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,233.7,233.1232,68.44,0.21,3.502,1.2,233.45,234.61,232.632,BULL,233.23,233.1184,49.91,0.228,34.09,True,False,False,False,False,False,False,False
2026-08-27T09:20:12,SBIN,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,1051.3,1055.1923,30.26,-0.351,3.141,1.2,1051.7,1042.725,1057.4573,BEAR,1055.9,1054.3825,59.9,-0.095,33.43,False,True,False,False,False,False,False,False
2026-08-27T09:20:13,EICHERMOT,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,BELOW_WVWAP|ENTRY_TRIGGER,8047.0,8078.4431,25.9,-0.556,4.454,1.2,8041.8333,8043.9721,8086.2864,BEAR,8057.0,8074.9742,42.16,-0.26,42.29,False,True,False,False,False,False,False,False
2026-08-27T09:20:13,COALINDIA,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,402.8,403.9604,33.48,-0.309,0.687,1.2,403.5,404.1953,404.5638,BEAR,403.5,403.7586,48.23,0.311,19.63,False,True,False,False,False,False,False,False
2026-08-27T09:20:14,BAJAJFINSV,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BULL,2022.2,2013.7944,78.88,0.537,3.258,1.2,2016.6333,2008.0236,2009.7907,BULL,2018.0,2011.3084,61.76,0.248,15.06,True,False,False,False,True,False,False,False
2026-08-27T09:20:14,MAXHEALTH,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,BELOW_WVWAP|ENTRY_TRIGGER,1006.9,1015.3194,25.56,-0.974,3.422,1.2,1007.2,1000.1022,1018.953,BEAR,1012.0,1014.5595,47.86,-0.296,41.25,False,True,False,False,False,False,False,False
2026-08-27T09:20:15,KOTAKBANK,2026-08-27 09:15:00+05:30,BULL,SIGNAL,100.0,BREAKOUT_CONTINUATION,,420.1,416.2921,80.76,1.095,8.009,1.2,419.5,406.9336,415.0583,BULL,416.45,413.4328,74.74,0.41,56.73,True,False,False,False,True,False,False,False
2026-08-27T09:20:15,APOLLOHOSP,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BULL,8827.5,8809.1399,62.47,0.301,9.03,1.2,8822.6667,8717.9912,8791.6223,BULL,8799.0,8801.7516,51.25,-0.079,37.63,True,False,False,False,True,False,False,False
2026-08-27T09:20:16,CIPLA,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,1408.3,1411.9226,40.44,-0.297,1.745,1.2,1410.2667,1420.8582,1407.6352,BULL,1410.6,1412.1053,45.8,0.334,28.66,False,True,False,False,False,False,False,False
2026-08-27T09:20:16,JSWSTEEL,2026-08-27 09:15:00+05:30,BULL,SIGNAL,100.0,BREAKOUT_CONTINUATION,,1345.5,1334.1299,76.31,1.364,5.139,1.2,1345.1667,1317.7397,1331.3161,BULL,1338.1,1325.5662,75.76,1.494,48.51,True,False,False,False,True,False,False,False
2026-08-27T09:20:17,HCLTECH,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BEAR,1296.9,1299.9548,35.99,-0.231,4.771,1.2,1298.8333,1308.934,1304.8555,BEAR,1300.0,1301.5657,43.31,0.038,17.47,False,True,False,False,False,True,False,False
2026-08-27T09:20:17,TCS,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,2271.6,2270.9115,52.24,0.026,3.751,1.2,2272.9,2283.9451,2274.5055,BEAR,2271.5,2274.0121,42.83,0.004,15.29,False,False,False,False,False,False,False,False
2026-08-27T09:20:18,INDIGO,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,TREND_CONTINUATION,MACRO_BEAR|BELOW_WVWAP,5235.5,5251.0675,31.65,-0.324,2.359,1.2,5240.5,5172.7694,5265.6521,BEAR,5245.0,5239.3056,59.17,-0.067,32.37,False,True,False,False,False,False,False,True
2026-08-27T09:20:18,BHARTIARTL,2026-08-27 09:15:00+05:30,BEAR,SIGNAL,100.0,BREAKOUT_CONTINUATION,,1900.1,1913.3012,20.6,-0.763,8.68,1.2,1904.6667,1929.9021,1916.3315,BEAR,1913.9,1918.0612,36.9,-0.214,35.66,False,True,False,False,False,True,False,False
2026-08-27T09:20:19,ETERNAL,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BULL,329.1,326.8608,71.54,0.889,2.58,1.2,329.1,328.2622,325.9563,BULL,327.25,327.142,48.85,0.291,25.22,True,False,False,False,True,False,False,False
2026-08-27T09:20:19,LT,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BEAR,4044.0,4057.4356,33.12,-0.394,3.233,1.2,4046.0,4084.9596,4070.9039,BEAR,4052.0,4065.4097,35.62,-0.295,21.58,False,True,False,False,False,True,False,False
2026-08-27T09:20:20,SHRIRAMFIN,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,1120.8,1120.1967,52.75,0.286,5.063,1.2,1118.6333,1122.3926,1118.5478,BULL,1121.6,1120.981,50.28,-0.187,26.33,False,False,False,False,False,False,False,False
2026-08-27T09:20:21,GRASIM,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,VWAP_PULLBACK,RVOL,3294.4,3287.65,56.89,0.369,0.709,1.2,3292.2333,3275.4643,3274.1812,BULL,3306.9,3281.2398,65.17,1.039,29.74,True,False,True,False,False,False,False,False
2026-08-27T09:20:21,AXISBANK,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,,ENTRY_TRIGGER,1252.7,1255.1137,40.6,-0.183,3.716,1.2,1255.1333,1240.4422,1252.3842,BULL,1255.9,1251.8112,65.26,0.255,42.17,False,True,False,False,False,False,False,False
2026-08-27T09:20:22,POWERGRID,2026-08-27 09:15:00+05:30,BEAR,SIGNAL,100.0,BREAKOUT_CONTINUATION,,264.15,266.6745,13.5,-1.067,5.863,1.2,264.5667,269.3281,267.0044,BEAR,266.15,267.605,28.64,-0.505,23.81,False,True,False,False,False,True,False,False
2026-08-27T09:20:22,ADANIENT,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,60.0,,MACRO_BULL|ENTRY_TRIGGER,3143.3,3134.5911,62.96,0.284,2.729,1.2,3142.4333,3071.6256,3126.217,BULL,3129.0,3124.1092,60.13,-0.105,52.05,True,False,False,False,False,False,False,False
2026-08-27T09:20:23,TECHM,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BULL,1588.0,1572.8874,78.33,1.044,2.462,1.2,1582.7667,1581.8743,1568.7767,BULL,1570.4,1573.1807,44.01,0.019,15.86,True,False,False,False,True,False,False,False
2026-08-27T09:20:23,ICICIBANK,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,60.0,BREAKOUT_CONTINUATION,MACRO_BULL|ST_BULL,1438.5,1436.2784,59.4,0.104,11.101,1.2,1438.8667,1423.6568,1439.1165,BEAR,1434.4,1435.41,50.06,-0.299,23.16,True,False,False,False,True,False,False,False
2026-08-27T09:20:24,JIOFIN,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,MACRO_BEAR,241.7,242.1979,33.98,-0.227,4.648,1.2,241.95,242.4927,242.6666,BEAR,242.0,242.4342,42.95,-0.309,17.25,False,True,False,True,False,True,False,False
2026-08-27T09:20:25,TATASTEEL,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,,ENTRY_TRIGGER,188.57,187.4879,64.19,1.36,1.573,1.2,188.6467,185.5484,186.9865,BULL,189.45,186.1886,81.04,2.683,29.5,True,False,False,False,False,False,False,False
2026-08-27T09:20:25,TITAN,2026-08-27 09:15:00+05:30,BULL,NEAR,80.0,,ENTRY_TRIGGER,5101.8,5102.6284,49.82,0.053,3.873,1.2,5100.8667,5088.7335,5092.3808,BULL,5111.0,5099.2454,61.26,0.171,30.31,False,False,False,False,False,False,False,False
2026-08-27T09:20:26,INFY,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,1122.5,1121.9019,54.71,0.053,4.778,1.2,1124.3,1128.6406,1119.8365,BULL,1122.9,1122.9054,47.83,0.098,12.58,False,False,False,False,False,False,False,False
2026-08-27T09:20:26,TRENT,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,2915.0,2912.8278,53.68,0.134,0.761,1.2,2915.5667,2918.2355,2918.9506,BEAR,2910.0,2916.4538,41.5,-0.237,16.77,False,False,False,False,False,False,False,False
2026-08-27T09:20:27,ASIANPAINT,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,BELOW_WVWAP|ENTRY_TRIGGER,2641.5,2641.4297,48.85,-0.019,3.161,1.2,2639.9333,2631.2784,2646.8357,BEAR,2636.0,2642.4317,42.24,-0.397,22.36,False,False,True,False,False,False,False,False
2026-08-27T09:20:27,ULTRACEMCO,2026-08-27 09:15:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,11748.0,11732.7246,56.48,0.376,1.08,1.2,11736.3333,11579.6005,11729.9628,BULL,11775.0,11683.4449,75.52,0.813,37.15,True,False,False,False,False,False,False,False
2026-08-27T09:20:28,HDFCBANK,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BEAR,720.6,727.3461,13.49,-1.05,7.869,1.2,722.95,726.5608,729.4493,BEAR,727.35,727.5762,49.72,-0.103,17.04,False,True,False,False,False,True,False,False
2026-08-27T09:20:28,RELIANCE,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,VWAP_PULLBACK,MACRO_BEAR|ENTRY_TRIGGER,1303.6,1302.9978,51.25,0.008,2.799,1.2,1304.7667,1306.3695,1305.1647,BEAR,1302.5,1305.1469,38.73,-0.299,20.19,False,False,False,True,False,False,False,False
2026-08-27T09:20:29,M&M,2026-08-27 09:15:00+05:30,BEAR,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BEAR,3400.9,3419.4516,18.36,-0.675,9.191,1.2,3405.5333,3419.6196,3430.2543,BEAR,3411.7,3423.602,34.57,-0.441,15.32,False,True,False,False,False,True,False,False
2026-08-27T09:20:29,SUNPHARMA,2026-08-27 09:15:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,1910.4,1913.0035,37.42,-0.188,9.94,1.2,1913.5333,1912.7069,1916.461,BEAR,1910.0,1914.6065,39.46,-0.402,15.19,False,True,False,False,False,False,False,False
2026-08-27T09:25:07,BEL,2026-08-27 09:20:00+05:30,BULL,NEAR,80.0,VWAP_PULLBACK,MACRO_BULL,409.8,409.118,60.99,0.232,2.061,1.2,409.4891,408.9867,407.9837,BULL,408.55,409.1599,42.76,-0.122,9.61,True,False,True,False,False,False,False,False
2026-08-27T09:25:08,TATACONSUM,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ABOVE_WVWAP|RVOL|ENTRY_TRIGGER,1046.2,1044.7658,55.26,0.393,0.913,1.2,1045.4676,1050.9789,1041.1564,BULL,1047.8,1046.3612,51.55,0.258,21.47,True,False,False,False,False,False,False,False
2026-08-27T09:25:08,BAJAJ-AUTO,2026-08-27 09:20:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,MACRO_BEAR,11675.0,11767.4179,22.74,-1.043,2.758,1.2,11740.908,11799.4407,11804.4409,BEAR,11750.0,11790.8367,39.55,-0.077,19.73,False,True,False,True,False,False,False,False
2026-08-27T09:25:09,NESTLEIND,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,1457.0,1455.6032,53.71,0.241,2.135,1.2,1459.1986,1463.6522,1450.4231,BULL,1457.0,1456.7383,48.45,0.179,15.83,False,False,False,True,False,False,False,False
2026-08-27T09:25:09,BAJFINANCE,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,60.0,,MACRO_BULL|ENTRY_TRIGGER,1098.8,1090.1371,70.17,0.918,4.405,1.2,1100.2593,1085.6494,1088.1035,BULL,1088.0,1087.0796,54.49,-0.092,24.83,True,False,False,False,False,False,False,False
2026-08-27T09:25:10,HINDALCO,2026-08-27 09:20:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,MACRO_BEAR,1046.15,1052.4288,36.15,-0.447,1.23,1.2,1051.0241,1050.4777,1059.682,BEAR,1058.0,1050.3562,73.0,1.263,31.29,False,True,False,True,False,False,False,True
2026-08-27T09:25:10,NTPC,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,334.15,336.1272,21.85,-0.639,1.11,1.2,334.3458,338.9234,336.4942,BEAR,336.5,337.3542,40.24,-0.37,19.02,False,True,False,False,False,False,False,False
2026-08-27T09:25:11,HDFCLIFE,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,553.7,558.1788,19.32,-1.125,0.477,1.2,554.3458,554.7282,557.8553,BEAR,555.8,557.8963,45.0,-0.803,34.23,False,True,False,False,False,False,False,False
2026-08-27T09:25:11,SBILIFE,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,,BELOW_WVWAP|ENTRY_TRIGGER,1772.1,1774.2154,41.83,-0.141,1.462,1.2,1773.4873,1768.0767,1778.0591,BEAR,1772.7,1774.4646,48.48,-0.365,23.16,False,True,False,False,False,False,False,False
2026-08-27T09:25:12,HINDUNILVR,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,40.0,VWAP_PULLBACK,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,2024.3,2024.6212,46.86,-0.025,1.408,1.2,2022.756,2023.2726,2028.4702,BEAR,2025.0,2027.3766,44.39,-0.246,18.46,False,False,True,False,False,False,False,False
2026-08-27T09:25:12,MARUTI,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,VWAP_PULLBACK,MACRO_BEAR|RVOL,13513.0,13560.0525,28.07,-0.405,0.776,1.2,13531.2954,13563.0462,13567.7463,BEAR,13560.0,13593.1895,40.1,-0.382,19.25,False,True,False,True,False,False,False,False
2026-08-27T09:25:13,ITC,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,270.65,271.0951,36.74,-0.276,1.828,1.2,270.5888,270.1337,271.6461,BEAR,271.15,271.213,50.7,-0.018,21.21,False,True,False,False,False,False,False,False
2026-08-27T09:25:13,TMPV,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ST_BULL|RVOL|ENTRY_TRIGGER,314.85,315.1325,45.33,-0.032,0.916,1.2,315.5781,314.2694,316.509,BEAR,315.0,315.0385,50.78,-0.174,21.44,False,False,False,False,False,False,False,False
2026-08-27T09:25:14,ADANIPORTS,2026-08-27 09:20:00+05:30,BULL,NEAR,80.0,TREND_CONTINUATION,RVOL,1699.2,1697.2592,58.52,0.218,0.334,1.2,1699.5713,1690.7899,1690.3632,BULL,1696.8,1695.3736,54.08,0.148,26.43,True,False,False,False,False,False,True,False
2026-08-27T09:25:14,DRREDDY,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,VWAP_PULLBACK,MACRO_BEAR|RVOL,1182.4,1188.1408,29.67,-0.847,0.532,1.2,1184.3348,1186.6787,1193.2349,BEAR,1185.0,1187.8819,44.7,0.161,14.14,False,True,False,True,False,False,False,False
2026-08-27T09:25:15,WIPRO,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,40.0,VWAP_PULLBACK,ST_BEAR|RVOL|ENTRY_TRIGGER,177.71,177.5888,52.57,0.203,0.594,1.2,177.9286,179.9579,177.2207,BULL,177.55,178.0639,38.76,-0.393,33.15,False,False,False,True,False,False,False,False
2026-08-27T09:25:15,ONGC,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,60.0,TREND_CONTINUATION,MACRO_BULL|ABOVE_WVWAP,234.0,233.203,73.33,0.339,3.154,1.2,233.6936,234.6008,232.632,BULL,233.23,233.1184,49.91,0.228,34.09,True,False,False,False,False,False,True,False
2026-08-27T09:25:16,SBIN,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,20.0,VWAP_PULLBACK,MACRO_BULL|ST_BULL|RVOL|ENTRY_TRIGGER,1051.8,1054.8839,33.59,-0.303,0.718,1.2,1051.6313,1042.7501,1057.3759,BEAR,1055.9,1054.3825,59.9,-0.095,33.43,False,True,True,False,False,False,False,False
2026-08-27T09:25:17,EICHERMOT,2026-08-27 09:20:00+05:30,BEAR,SIGNAL,100.0,VWAP_PULLBACK,,8016.0,8072.7665,17.74,-0.927,1.892,1.2,8036.9057,8043.8502,8086.2864,BEAR,8057.0,8074.9742,42.16,-0.26,42.29,False,True,False,True,False,False,False,False
2026-08-27T09:25:17,COALINDIA,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,403.55,403.9231,45.19,-0.025,0.519,1.2,403.4198,404.1924,404.5638,BEAR,403.5,403.7586,48.23,0.311,19.63,False,False,False,False,False,False,False,False
2026-08-27T09:25:18,BAJAJFINSV,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,60.0,,MACRO_BULL|ENTRY_TRIGGER,2013.8,2013.7949,51.07,0.134,1.215,1.2,2016.5835,2008.0698,2009.7907,BULL,2018.0,2011.3084,61.76,0.248,15.06,False,False,False,False,False,False,False,False
2026-08-27T09:25:18,MAXHEALTH,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,,BELOW_WVWAP|ENTRY_TRIGGER,1006.2,1014.4904,24.59,-1.033,1.36,1.2,1006.8983,1000.1448,1017.6097,BEAR,1012.0,1014.5595,47.86,-0.296,41.25,False,True,False,False,False,False,False,False
2026-08-27T09:25:19,KOTAKBANK,2026-08-27 09:20:00+05:30,BULL,SIGNAL,100.0,VWAP_PULLBACK,,420.2,416.6474,81.04,1.058,3.045,1.2,419.6371,407.2842,415.0583,BULL,416.45,413.4328,74.74,0.41,56.73,True,False,True,False,False,False,False,False
2026-08-27T09:25:19,APOLLOHOSP,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,TREND_CONTINUATION,MACRO_BEAR|BELOW_WVWAP,8780.0,8806.4908,38.6,-0.233,1.893,1.2,8816.6932,8718.4741,8880.6269,BEAR,8799.0,8801.7516,51.25,-0.079,37.63,False,True,False,False,False,False,False,True
2026-08-27T09:25:20,CIPLA,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ABOVE_WVWAP|RVOL|ENTRY_TRIGGER,1410.0,1411.7479,45.82,-0.255,0.507,1.2,1409.9925,1420.8097,1407.6352,BULL,1410.6,1412.1053,45.8,0.334,28.66,False,False,False,False,False,False,False,False
2026-08-27T09:25:20,JSWSTEEL,2026-08-27 09:20:00+05:30,BULL,NEAR,80.0,,ENTRY_TRIGGER,1336.8,1334.3727,56.59,0.33,2.387,1.2,1343.0306,1318.1122,1331.3161,BULL,1338.1,1325.5662,75.76,1.494,48.51,True,False,False,False,False,False,False,False
2026-08-27T09:25:21,HCLTECH,2026-08-27 09:20:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,MACRO_BEAR,1290.5,1299.0953,23.04,-0.731,2.711,1.2,1296.3368,1308.699,1304.8555,BEAR,1300.0,1301.5657,43.31,0.038,17.47,False,True,False,True,False,False,False,False
2026-08-27T09:25:22,TCS,2026-08-27 09:20:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,MACRO_BEAR,2264.7,2270.3468,30.07,-0.282,1.637,1.2,2270.7795,2283.8137,2274.5055,BEAR,2271.5,2274.0121,42.83,0.004,15.29,False,True,False,True,False,False,False,False
2026-08-27T09:25:22,INDIGO,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,40.0,TREND_CONTINUATION,MACRO_BEAR|BELOW_WVWAP|RVOL,5233.0,5249.425,29.88,-0.362,0.65,1.2,5239.0251,5172.9084,5265.2181,BEAR,5245.0,5239.3056,59.17,-0.067,32.37,False,True,False,False,False,False,False,True
2026-08-27T09:25:22,BHARTIARTL,2026-08-27 09:20:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,1900.3,1912.1192,21.28,-0.685,2.752,1.2,1903.3906,1929.3839,1912.7619,BEAR,1913.9,1918.0612,36.9,-0.214,35.66,False,True,False,False,False,False,False,False
2026-08-27T09:25:23,ETERNAL,2026-08-27 09:20:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|RVOL|ENTRY_TRIGGER,328.85,327.0416,68.35,0.936,1.046,1.2,329.0537,328.268,325.9563,BULL,327.25,327.142,48.85,0.291,25.22,True,False,False,False,False,False,False,False
2026-08-27T09:25:24,LT,2026-08-27 09:20:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,4046.2,4056.4142,36.45,-0.335,1.34,1.2,4045.6463,4084.6531,4070.9039,BEAR,4052.0,4065.4097,35.62,-0.295,21.58,False,True,False,False,False,False,False,False
